type,id,project_id,submitter_id,aliquot_container,clinical_or_contrived,hours_to_freezer_lower,hours_to_freezer_upper,preservation_method,storage_temperature,aliquot_quantity,aliquot_volume,contrivance_method,methanol_added,samples.id#1,samples.submitter_id#1
aliquot,c3cc34f2-1b17-4026-8815-4f27e461787a,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-69a,Vial,Clinical,0,336,Frozen,-80,,,,,4e36b59b-17ba-448c-baa3-459f794bd000,sample-MSKCC_P0002_T1_ND-69a
aliquot,421b1e8d-bc64-4edf-b477-e6923ae8f083,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-69b,Vial,Clinical,0,336,Frozen,-80,1,3,,,9b6a773e-13ae-45a2-a273-4c190315b7f2,sample-MSKCC_P0002_T1_ND-69b
aliquot,de936669-b439-4e4a-9002-82c096cf8f64,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-70a,Vial,Clinical,0,336,Frozen,-80,,,,,e1ef72f0-0d83-4f98-838a-9452f10b4b72,sample-MSKCC_P0002_T1_ND-70a
aliquot,c9cffa66-2d6d-45da-ba8b-ca9e54a6362f,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-70b,Vial,Clinical,0,336,Frozen,-80,1,3,,,83726991-be9b-4ae0-a21a-672e3bfb21b9,sample-MSKCC_P0002_T1_ND-70b
aliquot,869b2f26-9a27-46c7-aaf4-83b85c854a64,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-71a,Vial,Clinical,0,336,Frozen,-80,1,6,,,440b35f6-d904-422d-a9c9-ffc236012ea3,sample-MSKCC_P0002_T1_ND-71a
aliquot,de82b428-d4a1-429c-9261-c68b8ce82a46,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-72a,Vial,Clinical,0,336,Frozen,-80,1,3,,,a0663d21-33a7-464c-bdae-ab25d99b586d,sample-MSKCC_P0002_T1_ND-72a
aliquot,12168e0a-eccc-4346-a865-ffefa504250a,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-72b,Vial,Clinical,0,336,Frozen,-80,1,3,,,5bde5146-eb49-4681-b4d8-3cd09579cd02,sample-MSKCC_P0002_T1_ND-72b
aliquot,f7151c30-2e21-41fc-9bfc-6bbbd7b5e9d5,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-73a,Vial,Clinical,0,336,Frozen,-80,1,3,,,98218298-5c86-4531-bcc2-5ad2917b5a17,sample-MSKCC_P0002_T1_ND-73a
aliquot,4f06d573-08ef-4b6c-943b-ec4debc6155e,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-73b,Vial,Clinical,0,336,Frozen,-80,,,,,e049559a-f680-45e5-b91c-ea98064613d3,sample-MSKCC_P0002_T1_ND-73b
aliquot,32d5a103-45ef-4eeb-ac57-51d917830b0d,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-73c,Vial,Clinical,0,336,Frozen,-80,1,3,,,42a0c123-84cd-4156-ba18-449be045e074,sample-MSKCC_P0002_T1_ND-73c
aliquot,3d69b97c-c35f-43ec-b8c5-3db81f47c9c8,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-73d,Vial,Clinical,0,336,Frozen,-80,1,6,,,749e2b74-f771-438a-a72a-726521a16054,sample-MSKCC_P0002_T1_ND-73d
aliquot,67e00232-8361-409a-ba4e-feb2c9a0f6e9,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-74a,Vial,Clinical,0,336,Frozen,-80,,,,,a322cf7c-f1cc-4a16-a6fb-b3aee4c2fe09,sample-MSKCC_P0002_T1_ND-74a
aliquot,4eb26886-59e1-4a6c-a083-bab7d650f5d5,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-74b,Vial,Clinical,0,336,Frozen,-80,1,3,,,474167ee-1e00-49e1-9ced-1ad829124720,sample-MSKCC_P0002_T1_ND-74b
aliquot,d2231bdb-59ec-415d-8eec-d384b4d64239,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-74c,Vial,Clinical,0,336,Frozen,-80,,,,,97a00750-a186-4e23-8402-95e5790532b6,sample-MSKCC_P0002_T1_ND-74c
aliquot,5934ac97-2748-4c7b-9179-c0a025b0bb1e,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-74d,Vial,Clinical,0,336,Frozen,-80,1,6.5,,,9cb28b79-2263-4822-a93f-283a3fe29198,sample-MSKCC_P0002_T1_ND-74d
aliquot,7dd780b4-1a14-43d5-b50f-8ea24dae0c3b,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-75a,Vial,Clinical,0,336,Frozen,-80,1,3,,,61b94922-9af0-4ed8-a7b4-72ec93a3487a,sample-MSKCC_P0002_T1_ND-75a
aliquot,e51831b8-c55d-47cf-9f0e-509402e9b45f,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-75b,Vial,Clinical,0,336,Frozen,-80,1,3.8,,,183a4313-5d9f-49e1-9862-234181e0fe0f,sample-MSKCC_P0002_T1_ND-75b
aliquot,01c4df48-9109-478e-b1c5-51f08bc6ee20,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-76a,Vial,Clinical,0,336,Frozen,-80,1,3,,,daee78a1-b9fc-4d38-a96a-de9bff5cf1ce,sample-MSKCC_P0002_T1_ND-76a
aliquot,81de42ea-1c16-4242-9e41-328c3c1bedf4,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-77a,Vial,Clinical,0,336,Frozen,-80,,,,,4d4b0a51-2c0f-4ff2-a700-098a1b4ca21f,sample-MSKCC_P0002_T1_ND-77a
aliquot,6b51881b-6f4c-43df-a548-1a5607d45dfc,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-77b,Vial,Clinical,0,336,Frozen,-80,1,3,,,936fc562-31e7-4456-825f-808553761b9c,sample-MSKCC_P0002_T1_ND-77b
aliquot,e778da7a-8629-46e7-bcbf-d5f47bf952e1,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-78a,Vial,Clinical,0,336,Frozen,-80,1,3,,,2978d0ff-0434-41cd-9c47-35cb73fbe464,sample-MSKCC_P0002_T1_ND-78a
aliquot,6e15813c-c8dc-4497-8a58-70d718d4ce1a,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-78b,Vial,Clinical,0,336,Frozen,-80,1,6,,,17c9965e-9ae4-4cee-8664-2d71e2b49272,sample-MSKCC_P0002_T1_ND-78b
aliquot,2df8c01a-3ffb-46ea-9b8a-4362d2bc7772,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-79a,Vial,Clinical,0,336,Frozen,-80,1,3,,,cd817ab9-5461-4faa-b1c3-157a88dd5da4,sample-MSKCC_P0002_T1_ND-79a
aliquot,02dc8447-41c4-41a4-8ffa-2cfa1f0680c3,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-79b,Vial,Clinical,0,336,Frozen,-80,1,3,,,58527642-17e1-4eef-927d-afd268e5a3b6,sample-MSKCC_P0002_T1_ND-79b
aliquot,9ed67a49-cfcd-4a3e-812f-8196cfaee9ca,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-79c,Vial,Clinical,0,336,Frozen,-80,1,3,,,ea562d29-4530-43ca-891b-aa3cdf519097,sample-MSKCC_P0002_T1_ND-79c
aliquot,74ed18bc-ea2a-43b1-8636-a2e8817186fd,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-79d,Vial,Clinical,0,336,Frozen,-80,,,,,a63e2892-6a36-46a7-8eb2-83475cfc472a,sample-MSKCC_P0002_T1_ND-79d
aliquot,f459ced1-e3c2-4733-b1d2-7d4830773e72,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-79e,Vial,Clinical,0,336,Frozen,-80,1,3,,,1c5d7cd4-3535-4070-b288-8fd5cabc10b7,sample-MSKCC_P0002_T1_ND-79e
aliquot,54753114-4a93-4c52-890c-d814ee016288,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-80a,Vial,Clinical,0,336,Frozen,-80,,,,,3579bdb5-6c0d-44a6-b473-2107b70a15ce,sample-MSKCC_P0002_T1_ND-80a
aliquot,e16625e5-8bfe-4be8-a0a7-fdbeef426e38,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-80b,Vial,Clinical,0,336,Frozen,-80,1,3,,,3637853e-e3e6-44fa-b487-5054dba7a68a,sample-MSKCC_P0002_T1_ND-80b
aliquot,048900ad-3a6f-4a3f-b781-939ff1b8461c,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-81a,Vial,Clinical,0,336,Frozen,-80,,,,,4333fe3b-6a27-4d03-99c9-7ccfacf3be97,sample-MSKCC_P0002_T1_ND-81a
aliquot,f2113074-5354-4893-b82a-ccbe1512ea7d,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-81b,Vial,Clinical,0,336,Frozen,-80,1,3,,,3de02fa5-d268-4f8d-b71f-8692641609d0,sample-MSKCC_P0002_T1_ND-81b
aliquot,16952a92-1ea3-49e6-930f-42ae29badf36,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-82a,Vial,Clinical,0,336,Frozen,-80,1,3,,,f9beae75-6b37-4616-83d8-fbdb2aa26458,sample-MSKCC_P0002_T1_ND-82a
aliquot,e93ced61-843a-4a40-a83f-8cd3f9968268,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-83a,Vial,Clinical,0,336,Frozen,-80,,,,,8fbe4e7a-5a3b-4434-b6a3-47e46aade5e7,sample-MSKCC_P0002_T1_ND-83a
aliquot,449f12de-e3f7-41ea-9ee9-2c9004f4f30d,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-83b,Vial,Clinical,0,336,Frozen,-80,1,3,,,b542ae19-be95-4496-b959-ec3d931a1cde,sample-MSKCC_P0002_T1_ND-83b
aliquot,354671a0-ecba-4fa4-b931-c9a12ef775f5,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-84a,Vial,Clinical,0,336,Frozen,-80,,,,,e6056941-8498-46be-a3e6-11c84e337ac4,sample-MSKCC_P0002_T1_ND-84a
aliquot,a83d75bf-fa39-426e-b0e2-c84fbcb11217,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-84b,Vial,Clinical,0,336,Frozen,-80,1,3,,,2dfa8c7a-20cb-494b-be10-b3e6ea6c161c,sample-MSKCC_P0002_T1_ND-84b
aliquot,cf81af71-027f-484b-a222-81e41b641f14,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-85b,Vial,Clinical,0,336,Frozen,-80,1,3,,,52959720-9dd5-4b22-8cef-9e5962074556,sample-MSKCC_P0002_T1_ND-85b
aliquot,03761b34-3878-4210-bcc7-bdb96664960c,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-86a,Vial,Clinical,0,336,Frozen,-80,,,,,8bad707f-0cca-4a6e-90f1-26ec200b2a9d,sample-MSKCC_P0002_T1_ND-86a
aliquot,7b5738e0-ad7c-411e-be27-ae69c8c26497,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-86b,Vial,Clinical,0,336,Frozen,-80,1,3,,,a2888e03-dc36-41a6-8905-eaebfb490b09,sample-MSKCC_P0002_T1_ND-86b
aliquot,e121a2a6-117c-432e-aeb4-e0e488ffa501,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-87a,Vial,Clinical,0,336,Frozen,-80,1,3,,,1006b303-e62b-4fb9-8145-d1922a4fcea4,sample-MSKCC_P0002_T1_ND-87a
aliquot,721e931c-b581-457a-9781-99255325851d,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-88a,Vial,Clinical,0,336,Frozen,-80,1,6,,,cc25aff0-6b09-444f-b705-6ad02965e9c0,sample-MSKCC_P0002_T1_ND-88a
aliquot,a903307e-3eb2-4c23-8fb7-03fb9a9b75e9,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-89a,Vial,Clinical,0,336,Frozen,-80,1,3,,,82ddf3e3-d890-4d41-b1b5-577bf6eab32a,sample-MSKCC_P0002_T1_ND-89a
aliquot,a3a8b339-91e7-4f57-a84b-a82b96c100f7,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-89b,Vial,Clinical,0,336,Frozen,-80,1,3,,,9fb01dff-b52f-49a9-900a-72b2e80c310a,sample-MSKCC_P0002_T1_ND-89b
aliquot,fb49f57d-b8f9-438e-8c1c-3950b5537e22,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-90a,Vial,Clinical,0,336,Frozen,-80,1,3,,,2f45e334-2473-410e-b9a1-facb6a07dd1d,sample-MSKCC_P0002_T1_ND-90a
aliquot,7a73e15e-b865-4974-a533-563d5e9cfab7,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-91a,Vial,Clinical,0,336,Frozen,-80,,,,,04885783-1d80-4912-a6b1-0f4de57b7ffa,sample-MSKCC_P0002_T1_ND-91a
aliquot,dbb9da2b-0a5c-410e-8df8-dcb2be11e11d,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-91b,Vial,Clinical,0,336,Frozen,-80,1,3,,,ed1d42da-920d-4dc5-80e2-0be3675f39a2,sample-MSKCC_P0002_T1_ND-91b
aliquot,ed3ab531-9828-4fa3-b849-05d147aa8573,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-92a,Vial,Clinical,0,336,Frozen,-80,1,3,,,46731c70-ccc9-4f88-8914-228aa050e1b6,sample-MSKCC_P0002_T1_ND-92a
aliquot,189f7662-5318-45b7-af6f-067269eac6a4,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-92b,Vial,Clinical,0,336,Frozen,-80,,,,,ab96cbd6-2877-4e08-bb43-4ba2cad3c7b2,sample-MSKCC_P0002_T1_ND-92b
aliquot,9fbb45c8-4307-42f6-86c9-a2a4394b3fcb,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-92c,Vial,Clinical,0,336,Frozen,-80,1,7,,,b3851401-6b02-4440-a53c-6e5e7369f235,sample-MSKCC_P0002_T1_ND-92c
aliquot,22ecefc9-5286-41bd-a9b3-b2fb27701c8a,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-93a,Vial,Clinical,0,336,Frozen,-80,1,6,,,d4c7a255-437e-4f9e-9923-ef495cceeb74,sample-MSKCC_P0002_T1_ND-93a
aliquot,9452f1cd-3ed3-405d-8056-ed72940f32fb,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-94a,Vial,Clinical,0,336,Frozen,-80,,,,,fc14d279-534a-40cc-8163-a47ab8dfc3b5,sample-MSKCC_P0002_T1_ND-94a
aliquot,070eaded-8859-4c88-bbf8-408d529d3e05,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-94b,Vial,Clinical,0,336,Frozen,-80,1,3,,,d7282434-ca1c-428c-a777-afb506dd29fb,sample-MSKCC_P0002_T1_ND-94b
aliquot,ff72336e-34fa-46ac-bc24-adf77e9d2453,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-95a,Vial,Clinical,0,336,Frozen,-80,1,6,,,5ec2cce3-efa0-4d13-b1b7-5b2a5ffb760b,sample-MSKCC_P0002_T1_ND-95a
aliquot,e19e4783-1734-4ebf-9038-45b37e968d4a,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-96a,Vial,Clinical,0,336,Frozen,-80,,,,,7c9a4aba-2b0e-4d90-b5f3-46e01671acb5,sample-MSKCC_P0002_T1_ND-96a
aliquot,4a3bf73b-e500-45b7-883d-4e7f64c060ae,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-96b,Vial,Clinical,0,336,Frozen,-80,1,3,,,bd1e0bd8-e8bb-4b72-b9e8-e6c644e1b6ed,sample-MSKCC_P0002_T1_ND-96b
aliquot,c22eae18-6040-404e-a557-1fd07011d68d,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-97a,Vial,Clinical,0,336,Frozen,-80,1,3,,,5cf4aa03-f7ef-41c7-ba2b-b52c8c78ebf0,sample-MSKCC_P0002_T1_ND-97a
aliquot,77aa4d3b-7d9e-46f0-949d-da5b13704372,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-97b,Vial,Clinical,0,336,Frozen,-80,1,6,,,bd7168bb-3a97-4e1e-ad71-2fd3eae06bdd,sample-MSKCC_P0002_T1_ND-97b
aliquot,8cab9fd8-3eb1-466e-96c8-322fdc7de74a,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-97c,Vial,Clinical,0,336,Frozen,-80,1,6,,,de109139-ce75-464d-95c9-563c9ceb756e,sample-MSKCC_P0002_T1_ND-97c
aliquot,1374d0a2-5e08-4ee8-84c2-6fac056a1a93,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-98a,Vial,Clinical,0,336,Frozen,-80,,,,,57caed2c-0d9e-432e-9679-6605fbc8bfa8,sample-MSKCC_P0002_T1_ND-98a
aliquot,fc6205d3-3c93-420c-a36d-8e42634b704e,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-98b,Vial,Clinical,0,336,Frozen,-80,1,3,,,ea8bc2b7-c826-4c70-aca0-2f1cfa1cdc53,sample-MSKCC_P0002_T1_ND-98b
aliquot,6b8d2044-c195-4f07-8be0-42d9b730d8d6,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-98c,Vial,Clinical,0,336,Frozen,-80,,,,,de34a92f-2a3f-4c82-9350-51cb0d30b009,sample-MSKCC_P0002_T1_ND-98c
aliquot,984ce8c8-a03b-4b88-9ebe-53121a7b4e8c,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-98d,Vial,Clinical,0,336,Frozen,-80,1,3,,,59321568-13d0-4e08-bd6a-68b46a193e33,sample-MSKCC_P0002_T1_ND-98d
aliquot,05078327-487b-44f3-9360-070e5b2adac8,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-98e,Vial,Clinical,0,336,Frozen,-80,1,6,,,9c2e6df1-32e2-41d2-af91-252064c7494a,sample-MSKCC_P0002_T1_ND-98e
aliquot,6e9c0a7e-3b0d-4360-9926-bfa80fe52fe1,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-99a,Vial,Clinical,0,336,Frozen,-80,1,3,,,76378db6-8719-4571-8c45-70a7e74617d7,sample-MSKCC_P0002_T1_ND-99a
aliquot,cedde534-18ed-44d5-89c0-c8ad4d91861c,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-99b,Vial,Clinical,0,336,Frozen,-80,1,6,,,74127c1b-cc7f-442f-98ce-c32eb4e05581,sample-MSKCC_P0002_T1_ND-99b
aliquot,c67a7440-c57c-4c64-bb97-8cdaac9cdc77,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-100a,Vial,Clinical,0,336,Frozen,-80,,,,,981af774-ca82-4d3a-a758-78045c524be5,sample-MSKCC_P0002_T1_ND-100a
aliquot,f6dea13d-e4d3-484b-b27f-f7ffb644c405,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-100b,Vial,Clinical,0,336,Frozen,-80,1,3,,,5f217566-3620-4c94-ad03-fd6c0e0dac6b,sample-MSKCC_P0002_T1_ND-100b
aliquot,c6298936-b5f3-4571-8296-ff06e36c9093,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-101a,Vial,Clinical,0,336,Frozen,-80,1,3,,,966e997a-566d-40ca-91ab-c1c8570f2468,sample-MSKCC_P0002_T1_ND-101a
aliquot,9d95479a-d379-49ca-bfc1-00fcc4f1a280,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-102a,Vial,Clinical,0,336,Frozen,-80,1,6.5,,,7b467b6c-d9be-4951-abfe-4bc6d0447ec4,sample-MSKCC_P0002_T1_ND-102a
aliquot,ceabf578-18ea-4963-840a-9a68a2e96a8d,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-103a,Vial,Clinical,0,336,Frozen,-80,,,,,f5a50304-6c34-4026-abb1-deda4a7e32f5,sample-MSKCC_P0002_T1_ND-103a
aliquot,da8e2376-ec36-4a4a-aa79-ca4b2ed2f6c2,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-103b,Vial,Clinical,0,336,Frozen,-80,1,3,,,7e8da28e-f94a-4649-9322-9cd6ee27315e,sample-MSKCC_P0002_T1_ND-103b
aliquot,927be98e-b31e-4f3f-b42d-421e2cc31bf8,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-104a,Vial,Clinical,0,336,Frozen,-80,,,,,58579f37-c707-4afa-90c7-213b1eebd17b,sample-MSKCC_P0002_T1_ND-104a
aliquot,9e0b0338-0572-4c17-8be3-a3b48d5ad503,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-104b,Vial,Clinical,0,336,Frozen,-80,1,3,,,445e0dcb-2340-4d43-b92a-cfbec3868011,sample-MSKCC_P0002_T1_ND-104b
aliquot,0e01cf8d-b62b-4886-8fed-aa6e0eb069b3,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-104c,Vial,Clinical,0,336,Frozen,-80,1,6,,,0dd3e56f-3bcf-4ca9-baa2-38642e0856ba,sample-MSKCC_P0002_T1_ND-104c
aliquot,247d2144-c6e5-4137-97d7-e336a68269fc,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-105a,Vial,Clinical,0,336,Frozen,-80,,,,,fb16831f-54cc-4fef-8ddc-8c48a2f6c057,sample-MSKCC_P0002_T1_ND-105a
aliquot,76947dc1-a2aa-4032-acf0-42ddc2a7b625,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-105b,Vial,Clinical,0,336,Frozen,-80,1,3,,,204c54d3-240f-47d1-8806-cd3f7cb1925a,sample-MSKCC_P0002_T1_ND-105b
aliquot,05e0d0ad-ecf0-47e7-9ff0-dc62a8270fd8,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-106a,Vial,Clinical,0,336,Frozen,-80,1,3,,,b2e034f1-3e4e-4017-ab8b-071eabca700a,sample-MSKCC_P0002_T1_ND-106a
aliquot,5fe0fcfc-5b3e-4769-8ba2-192af864b928,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-107a,Vial,Clinical,0,336,Frozen,-80,1,6,,,3abd360e-55fc-4db1-bb8e-31d5f7fe521d,sample-MSKCC_P0002_T1_ND-107a
aliquot,77af183a-5f09-4a1b-acbc-85d31855d9b0,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-108a,Vial,Clinical,0,336,Frozen,-80,,,,,a54d3fe1-671e-4958-9539-9fa6ca51b52e,sample-MSKCC_P0002_T1_ND-108a
aliquot,31f88559-0cd6-41af-83c0-ca605ab9cbbd,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-108b,Vial,Clinical,0,336,Frozen,-80,1,3,,,0094f46b-36e0-452a-b453-8e5d13c75f21,sample-MSKCC_P0002_T1_ND-108b
aliquot,76c39715-72ec-446c-9d9f-0112d93e8bde,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-110a,Vial,Clinical,0,336,Frozen,-80,,,,,62d08833-2057-46a1-8c75-d862f90a15c9,sample-MSKCC_P0002_T1_ND-110a
aliquot,638cfb4e-d75e-45cc-b4dd-85ebdf6365e1,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-110b,Vial,Clinical,0,336,Frozen,-80,1,3,,,8a463652-f5b8-415d-a0c8-1c5b69d328dc,sample-MSKCC_P0002_T1_ND-110b
aliquot,39081151-fbc3-40c0-9890-b6e65b4c9431,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-111a,Vial,Clinical,0,336,Frozen,-80,,,,,625298c3-8542-4fa0-994a-1c716e24922f,sample-MSKCC_P0002_T1_ND-111a
aliquot,c98dc321-c3ad-4e5c-aeab-b194acb33d86,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-111b,Vial,Clinical,0,336,Frozen,-80,1,3,,,bd31b6a5-7ac1-4407-a7a0-3444869d98c4,sample-MSKCC_P0002_T1_ND-111b
aliquot,c0b3b832-4562-4d6c-9a91-07c6ebb07b43,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-112a,Vial,Clinical,0,336,Frozen,-80,,,,,78986d37-1529-4b37-9522-b445140bc02f,sample-MSKCC_P0002_T1_ND-112a
aliquot,ad8eb3f7-689b-4782-a423-d72d42c72fe7,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-112b,Vial,Clinical,0,336,Frozen,-80,1,3,,,7e6a50c6-c893-4845-b4b3-40e2dc4a9c42,sample-MSKCC_P0002_T1_ND-112b
aliquot,4a2ce723-9c97-429b-b97c-6af5fd2ceafd,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-113a,Vial,Clinical,0,336,Frozen,-80,,,,,3fd2a341-cde7-4c7e-987f-e2a5947d5265,sample-MSKCC_P0002_T1_ND-113a
aliquot,f3f4e4c0-8397-4574-aed7-a0ae8a3559fd,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-113b,Vial,Clinical,0,336,Frozen,-80,1,3,,,5f562800-0bb9-40bb-a43d-954a1d030c4c,sample-MSKCC_P0002_T1_ND-113b
aliquot,6f9a74bb-5022-43f9-82ac-4dc15361ec6e,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-114a,Vial,Clinical,0,336,Frozen,-80,,,,,2feba24e-db5a-451e-8cdb-b627b14422d5,sample-MSKCC_P0002_T1_ND-114a
aliquot,3ca35867-4d53-4374-a4fa-436d0bb673cd,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-114b,Vial,Clinical,0,336,Frozen,-80,1,3,,,c9d0dabf-f4ec-47c9-95d4-71affe387021,sample-MSKCC_P0002_T1_ND-114b
aliquot,25ec1bc5-4f84-4b9b-b38a-7bc2d5f3d539,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-115a,Vial,Clinical,0,336,Frozen,-80,1,3,,,df00a2a7-a2ab-482e-83da-fbabc88e840f,sample-MSKCC_P0002_T1_ND-115a
aliquot,ba5dccca-4e59-4774-bfc3-5580ed3f5499,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-116a,Vial,Clinical,0,336,Frozen,-80,,,,,fd645eee-2abd-4af6-86c7-85463965056f,sample-MSKCC_P0002_T1_ND-116a
aliquot,388b89cc-a1e6-46bc-b1b9-8eaf0026321f,bpa-MSKCC_P0002_T1,aliquot-MSKCC_P0002_T1_ND-116b,Vial,Clinical,0,336,Frozen,-80,1,3,,,da0f927b-5480-4e3d-9c95-0c262edc0000,sample-MSKCC_P0002_T1_ND-116b
